UserID,Rec1,Rec2,Rec3,Rec4,Rec5,Rec6,Rec7,Rec8,Rec9,Rec10,Rec11,Rec12,Rec13,Rec14,Rec15,Rec16,Rec17,Rec18,Rec19,Rec20,Rec21,Rec22,Rec23,Rec24,Rec25,Rec26,Rec27,Rec28,Rec29,Rec30,Rec31,Rec32,Rec33,Rec34,Rec35,Rec36,Rec37,Rec38,Rec39,Rec40,Rec41,Rec42,Rec43,Rec44,Rec45,Rec46,Rec47,Rec48,Rec49,Rec50,Rec51,Rec52,Rec53,Rec54,Rec55,Rec56,Rec57,Rec58,Rec59,Rec60,Rec61,Rec62,Rec63,Rec64,Rec65,Rec66,Rec67,Rec68,Rec69,Rec70,Rec71,Rec72,Rec73,Rec74,Rec75,Rec76,Rec77,Rec78,Rec79,Rec80,Rec81,Rec82,Rec83,Rec84,Rec85,Rec86,Rec87,Rec88,Rec89,Rec90,Rec91,Rec92,Rec93,Rec94,Rec95,Rec96,Rec97,Rec98,Rec99,Rec100,Rec101,Rec102,Rec103,Rec104,Rec105,Rec106,Rec107,Rec108,Rec109,Rec110,Rec111,Rec112,Rec113,Rec114,Rec115,Rec116,Rec117,Rec118,Rec119,Rec120,Rec121,Rec122,Rec123,Rec124,Rec125,Rec126,Rec127,Rec128,Rec129,Rec130,Rec131,Rec132,Rec133,Rec134,Rec135,Rec136,Rec137,Rec138,Rec139,Rec140,Rec141,Rec142,Rec143,Rec144,Rec145,Rec146,Rec147,Rec148,Rec149,Rec150
735,0515122491,0515125628,0515130966,0399148779,0451204301,0515118656,0515135739,0399147381,0451202317,0515137200,0515133302,0451407946,0451402340,0399150560,051513225X,0451404467,0451188616,0515116246,0515128600,0515107662,051512088X,0451199685,0515136549,0380756218,0525933972,0451402065,0515115843,0515118362,0515127213,0515113514,0515120448,0515112305,0515124206,0385299109,0440217466,0446611638,0451400879,0515109746,0399137785,0385311923,0515111317,0440236665,0515129933,0316153990,0440221501,0316154067,0440214114,0440224853,0440224861,0440224810,0385306024,0451402383,3453864158,0440217512,0446667900,0440124344,0385315090,0385306040,0440223237,0385306032,0440224780,0385304900,0440185327,0446602620,0451406176,0385297661,0385335490,0385299095,0316153915,0316154059,0440203856,0385316348,0446602612,044021422X,0440224772,0440217547,0385299087,0440201926,0440207622,0440153778,0446611611,038531695X,0446609145,0385336306,0440237009,0440213282,0316152196,038531292X,0385317093,0440205573,044023669X,0385333064,0440126894,0385296495,0440211891,0440168724,0440129265,0671749412,0312955006,0312950489,8425326095,0446612731,0385335431,0385293267,044011585X,044023672X,0553455559,0440224845,0440173701,0440167531,0312952813,0440200563,0440209412,0440236851,0440173922,0440146577,0440184053,0440221315,0385336357,0440172217,0440237025,0385332963,0440225698,0440166497,0440170796,0385299079,0385319568,0440176484,0440111811,0385336918,0440224837,0440193613,0440186560,0440236754,0440117437,0440236991,0440240751,0688132472,0373118406,0380792478,0385315309,0440222842,0380758369,0380804697,0380977303,0684850788,0380805995,0380804700,0380974061,0399146725
741,0140707018,0671727680,0553213059,0671722859,1885564112,0883016427,0486275574,0844257419,0764585762,1853260142,0671722972,0671508156,0671509810,1853260959,0553212974,2253015024,0451521595,0451522656,014070731X,0671722905,0451523172,0140071776,0671722727,0451524101,0590087843,0673157202,0140714146,1561036730,315000098X,0195805763,0671727672,0393970876,0765116936,0553213008,048627067X,0451526805,0192814486,0415011035,0192834142,3548252206,0671722816,0451526929,0140707034,0451521285,0521293669,0553212818,051743623X,185326895X,0451519795,0451517407,1853260355,1853260096,0140707247,0174434642,1851523812,0671499475,0760734046,014070714X,2253017191,0774712694,0517263297,067148852X,0451526783,0451521358,0774713569,0451519264,0553212834,0195813898,2877141268,0140707085,0198117477,0451525892,0553213342,0872262278,0671722808,0451526899,0486290492,0192833588,0517053616,0486278026,0140714073,0743477103,0140150080,0451526775,0671722719,0140620427,0451526279,0517407760,0140434259,0192824325,0140431209,0671428845,0553212982,067143294X,0140434151,1557832307,0785788727,0451187903,1853260568,0766607119,0553212737,046087294X,0451523067,1853261165,0451522664,0192836439,0671722751,0140366776,8401462924,0451524195,017443460X,0553213237,0517436035,0517189542,0140430059,0140621687,3596222052,0811202208,0486406482,067172262X,0060955716,0517118297,0553211374,0140620109,0671517643,0689866917,0893756113,0060563079,0451521242,1853260282,0486406601,0140366741,0140366687,078711068X,0140183841,014035008X,0375757295,0451137922,0385302444,2264023805,0486404315,0394331877,0192833553,2080706683,0785272038,0140436669,0671727184,0812035712,0451523415,0192833685
805,0688008801,0060526335,0967542405,1573228281,0933377290,0380731398,0684859939,0684863324,0374175403,0689825234,0486408760,0934770492,0822958333,0679755276,0375755209,0395927218,0807127914,0679450904,0679426310,0590406450,0375503803,0152019561,0517580306,1573221465,0688132456,1573227528,0871401045,0375755195,0140184023,0698114124,044970436X,0486292940,0688156983,0963270702,3423125195,0553255762,1400041503,0688050212,0684803143,038549727X,0684814528,0425149625,1573227161,1400060222,0553382039,1573225789,0811206297,0679448810,0813109728,0718122372,0822956705,0064460932,0786861355,0792265289,0813511690,0805053093,0679434550,0670825379,0688140475,0933087853,0679408274,0393047229,0374523444,0910043590,0156505150,0440226694,0312270828,068825294X,067942895X,0451523741,0452260116,0385420137,0394719107,0374525641,0684867982,0374302995,0871138018,0425167135,0571067751,0590463810,0060099526,0380733064,0295979445,0452268060,088001380X,1559704454,0020698461,1562829440,068808365X,0140157379,068481451X,0312422156,0679764089,0571105580,0375420673,0684832828,0375703861,0802138004,0385720939,0140167188,0805032576,0520222571,0870135627,0374199698,1565120892,0060976241,0553211587,0060256737,1566890659,0140588930,0295955252,0380732807,0824811720,0140280499,0307102262,1884800394,0060256680,1573220221,0140267352,0452282438,0807068187,1582340099,0060975288,0932379982,0446387878,0553347233,0449911438,0671035304,1565121570,0060256745,0670031267,0140042644,0743200330,0679970584,0060248025,0375703004,0880013516,0671740679,015668568X,0385497288,0394588207,087113652X,0679772669,0156364670,0807085251,0684195488,0140504419,0066209773,0679723137,1573441155
850,0425152251,0425156842,0060012331,0451453573,0552145726,3442437792,0060012358,8401479436,0061020699,3596282225,0061059064,0861404211,0575056991,0061020656,0061020400,0061020702,0575073772,0753107449,0380978954,057506885X,0061020710,1856958450,1856958280,0451456521,0552146722,2277238929,0753105209,1856958000,0753101408,3453123271,0575071044,0061020680,0380818191,0552139459,0753100169,0753100177,0451452259,0060507772,0753100185,0753101394,0575600306,0753101203,0061031321,0552143243,1856958310,0752853694,0061020648,0575073195,2266080687,0753101416,3442415578,1856958140,006105691X,0061092177,0060177500,0061054895,0061020672,0753100193,0613277619,0061092193,0753100207,1856958620,0345350499,0451451686,0756400538,3426618672,0451159233,0345333853,2266091344,0670910236,345309221X,3596102871,0575042176,0670033146,0064473368,3785540159,0451454243,0375803483,0345413369,0312872836,0671656155,0688134009,037582345X,0671877992,0312858310,0439010780,3453137442,0671037307,8401506557,0671878700,0345315642,1931514763,0743424387,3423107952,3522168399,0439176824,1860461611,3442720303,0345413377,3442443970,0312865031,0689829833,0812500067,0679879242,0808572407,0590112899,0064410188,0141303484,0312865074,0375823468,0140386335,0689845367,3442434149,0007134495,0743412362,0380775123,0439436559,2914370318,0590542443,186508123X,0679879269,0345435737,0843953780,3442453828,0773760555,1593740050,3821829923,0575073314,0807281859,0439435242,0752801716,0679879250,188691026X,1841952516,3404243013,0689840349,0345413350,0441009328,1931514771,1591822092,0064471837,0441627404,3596203937,0590660543,014200023X,0886772885,0375823360,0886771544,0152017984,0440418321
882,0449702766,0373243286,0373483554,0606089012,0590467123,0689829574,0449701840,0590471570,0399147128,0515126772,0449702545,0515132187,0425178579,0399145923,1586630687,0515128554,0373218435,068980444X,0515124893,0373483899,0449242927,0515130389,0373218419,051512317X,0030181011,0373218478,0373484232,0399151060,0399149392,0515114693,0345442709,0380704587,0373484429,0373218486,0515120618,0373483503,0373484003,0345442393,0373483694,0385334036,0965863417,0425189031,0515128546,0373218958,0399149848,0671024205,0515127833,0515136263,0373218427,0689311230,0515116068,0399143874,0373483880,0373218397,0689848684,0552143774,0515121843,0440222656,0871625806,0553110942,0399144412,0394752996,0440224624,0380710811,0449220222,0373218192,0553526375,0373239963,3442431875,051512608X,0373243790,0399143882,0515136190,051513287X,0515132020,0373218966,0515118559,0373484909,0515120006,0515133868,037348397X,0515133973,0373242328,039914059X,0373218257,0515122734,0515137111,0679853065,0373285000,0425183181,0449230953,067172651X,0373484887,0373218540,0449237923,0515116750,0373079613,0140349812,0399141227,0373285019,0711222827,0380459639,0373244487,0671510126,0553801163,0515119202,0449242625,0553294903,0373483902,0689864353,0515131229,006073941X,0399144706,1551660598,0373484410,0385315236,014030892X,0340165634,0891902309,0373078358,0006492347,051513628X,1580050115,0373078234,0553290789,0440431808,038531700X,0449244660,051512947X,0425102416,0515110973,0373218036,0373484100,0373484836,0515119652,0515124214,0590132008,039914840X,0345453514,0553272837,0373510403,0684853299,0553802747,0373093187,0373484895,0440414539,0156001314,0380652196,1551660504,156054175X
900,0373226063,1551664291,087123615X,1551666308,0373225253,0373225822,0380754029,0373227175,0373301537,0451458915,0380754371,0373024665,0451402383,0440208289,0373109687,0373114621,0373252684,0373086504,0373970196,037319238X,0373700474,0446353914,0425191257,0373286384,0843944463,0373098847,0373092741,0553445006,038075889X,0553219510,078600021X,0373164343,0373116373,0671569015,0312983115,0446353507,0373074123,0373093276,0515059080,0440152070,0440215900,0373089309,0451457730,0373226330,1558176721,0310468728,0373034091,0446355224,0373094302,0821718398,0553251112,0425085295,0445206578,0671636723,0373056249,0373114508,0373832443,0553218972,0373098537,0373057024,0373051921,0380899361,0871236109,037322706X,082171323X,0671676237,0446326925,0373106335,0843932821,0373288700,0440202353,0821743856,0425128172,0380767600,0446355801,0525933972,0373227450,0670823163,1551669374,037316260X,0373027591,0373027680,0373076916,0380789892,0380756218,037305257X,0441802214,0505524279,1568655878,0445203641,0553444190,0451402065,0373832133,082172679X,0373252196,0373222882,0373161387,0440169836,0671460412,0553280554,0373227655,037397003X,0446363510,0373092644,0373057210,0821740121,0373076541,0590463160,0451458141,0440214858,044017242X,0373226845,0373031122,0373029160,0380767627,0451457935,0373075448,0505521164,0671521446,0553218298,0380769557,055324096X,084393414X,0373162464,0345335406,0373114931,155166013X,037310667X,0373087411,0061083917,0451400879,0451458559,0373055978,0061040622,0373023618,0553441787,0345293568,0671688855,0380898802,037310989X,0671799363,0671799371,0446364282,0373077203,0671779338,0821717774,0373027842,0451143353,0373810601,0373761635
901,1570981094,3453072014,193264542X,3548603254,1903047439,0806504129,0805056645,0062516981,0842373624,0684815001,0842355715,031220065X,0310248299,0321106032,0060633875,0060688246,0800781562,0571193935,1576834697,068487217X,0805421351,0631225285,0764221973,0800871863,1573221775,0553256696,0571196462,1901680290,088419793X,8420615544,031021923X,0231129505,068484611X,0806503769,068484267X,0684843137,0812970802,382183594X,1576736881,0785280677,076791032X,0895261286,0060652381,0684874350,1557253447,030680932X,0874869870,0752219308,1576834638,1564762440,0060652934,0310247276,0517546779,0310213274,3596148030,1559703962,1573229083,0310240085,0151005788,0816504059,0787957046,0060611839,0375707972,0786884142,1591450187,0800793218,1931709300,0664241018,3423130865,1578564905,0060611618,0684865742,0785264825,0743200985,1565123093,0345377702,038549890X,0385155697,0312309635,0385029039,0806502223,080650272X,0875081886,0252068505,0785274715,0385482639,0060609362,031092023X,0446524476,3257229534,0684872153,0060937866,1576739627,0062737554,1557830983,0385029551,3548245544,0310354110,0310252172,0815410255,0684859335,0895552418,0131908367,0385487525,1576738574,0849938716,0553256130,3453151445,0800780418,1576833364,088344075X,1550130498,0874869803,0785268766,0965630447,0553572261,0385123132,0736907386,0679442790,0842336214,0764227467,0879519355,1569552924,0553148400,0684848783,0140432809,0842381066,1563097613,3596128668,0671045555,3570250709,0140196277,0679400516,0310228638,0800754344,0345410092,0451626109,0786863986,3421054460,084991437X,0743400526,014044114X,1879505622,1576737284,3150031737,1576730360,0312112742,0785261699,0375508716,0679729518
929,0761821384,0810113023,0385473184,0380009951,0531056414,0553282182,0963888625,059084475X,0393039331,0805059962,0140132465,0805063269,037581177X,0671689703,0684826801,0553272535,0669272914,3596116163,1880823233,0815604785,0618082328,2266022504,0515092509,0679772685,344275500X,0312143575,0385473788,0881254908,1567920314,0805210601,0380732033,0060520825,0805208690,0688169082,0385482493,0553247921,3596113776,0060972017,0671880314,0553278274,055306102X,9681500555,0345412699,3596200776,0670849324,0786884460,006250973X,0929408039,0449242706,0345391691,0671448331,0671012029,0895262509,1573226599,0671690094,0345418824,0060616598,0140277447,038000321X,078670621X,055356983X,3596152771,0671662414,0449702324,0060692006,0679721037,055356983x,0060653035,0684809184,0374176787,0060642327,0684869136,0553241605,0670891576,0824103335,0340335017,0060633166,0345384563,0140266917,0679743685,0385480334,0030155665,0140188932,0306802538,0304338095,1893361721,038549890X,0385483724,0060081961,0451204476,359625180X,0767908244,0874411033,0786813180,0671617605,0553256696,0091456401,1558216847,1565846567,0060614803,0679729771,1844130533,0394531035,3379001252,0884109070,0517704927,0805413995,0805056831,0060956658,0836270320,0060616628,0679401407,1557785198,8432043354,0787955787,0385482485,0312243359,0345377060,3746655153,1931166196,0394502787,0720607086,0060014016,2253029491,1931709300,071483940X,1565114388,1561481858,0345340833,0440136482,0764552996,0809015862,0721907806,039304016X,1881927148,0688148840,1401300553,0385497679,0821227718,006101351X,0684810794,0673522407,0451198808,0060655437,0440236444,0895552418,0618001905,089526532X,0801848644,0380807319
1025,0763615765,0525463313,0156010763,0141001615,0452284368,0375503862,1861873697,1888444088,0525934960,1851825924,0060194871,0140230165,0060935731,0060526335,0307021106,0374361649,0864427298,0374357307,1929132123,1584790660,0340792140,0399233881,0763605573,0761107363,0689831528,006000150X,0399237704,0836269640,0307021688,9682321557,1889140139,0689845065,0740713930,0689840810,0525459537,0375507817,0374321272,0156030241,0689829531,078942522X,042518627X,1401301061,0140366857,0439309085,0786805250,0307960374,0375506128,0849934567,0740723367,0156013606,0812966430,0140468811,0333908198,0060953225,0140067477,0761109196,0224008080,0446531162,094180741X,0762413069,0613282728,0285634119,0385337175,0140469710,0590582887,0689831404,0525467262,0517163446,0689805772,0805062831,0761315357,0674354427,1889910171,0571206530,0689710542,0060256575,0671013866,068817888X,014028902X,0553455923,0767902521,0812065689,0689716605,0375410287,0394800184,0765345889,0439050227,0425184323,0440464854,0060256710,1558505857,0916124142,0849934176,030765656X,1853406414,0763610852,0064430960,0688161162,078946358X,1585742244,0374334730,0152009868,0689805527,0380017199,0671449044,0786861762,0399234276,0812065646,0590475460,1887166009,0140622268,0394815963,0961519762,0531071421,0416196772,0140437509,3548600026,0140558195,0525946209,0399234616,0130481106,1892145057,0688132855,1400047927,0310235138,0307108899,0285636464,0816724199,0671027441,0316748641,1582380155,0859249336,0609609459,0316573957,0740718371,0849937051,8479014555,0811832279,0517555646,1879431114,9813056495,1569875200,0394827406,0916291456,0330484915,1589253507,0307001431,0395957524,0679415750,039923392X
1131,0440505941,1582970599,0060006641,0399525777,1884910289,1580082394,0062735233,0062720465,0062736396,1585420093,1582972397,0898799015,0393320030,0373250215,0316381209,0811814815,0966517636,0312180160,0060193255,0380818973,0898795982,0060919884,034543739X,0871161575,0898793491,0345423097,0871161885,0814158692,0205309453,0553347756,0312895100,1862042055,0679734031,0385323905,1583485821,1884910394,0898796407,0871161966,0898799465,0877733759,0385721765,031213326X,1882591275,0684853523,0060557117,0618231617,0312191189,0898796342,0743201647,0446614173,0898798736,0312187947,0679776419,1400060117,074320512X,0345445732,0060165529,0743411358,0151003718,0671024256,0205300200,0743436695,1896860982,044021727X,0226899152,0743431030,0688174035,0345453549,0767903080,0743455967,0060544260,1568582307,0425176487,0525946020,0452274117,0451625552,0679781358,0688177867,0312280513,067088300X,0140296298,0316955132,0451409485,0140156291,0679457224,0312002831,0151002630,0375727132,0898793955,0743229584,0874772362,0345457641,0312197675,067946316X,0679437630,0471113565,0762409487,044021789X,0156005646,0140293248,031202911X,0062517279,0786866276,1582970688,0316781142,074341134X,0345425707,0140292683,0312171617,1573226823,0345442768,0452281636,0743211189,0670891568,0062735098,0553263765,0375412824,091639770X,0452279755,3453198824,0345469550,0743247736,0312202318,0451207874,0445045345,0764312235,1551668270,0316120863,0446679364,0517572613,0374158517,0373711085,0345436822,0761119396,0340182563,0805421270,0743411323,020530902X,0940322560,0395836220,0375410945,0965036022,0345435028,1573223425,1582430772,0451208668,0515120898,003001512X,1893329127,0140244824
1155,068818071X,0060090367,0060090383,0060520507,0688180728,0060090375,3453189345,0786006005,0684867621,0380796090,038097617X,0380820293,0060008032,0380796104,0671029088,B00007MF56,0060512148,1562013815,1902602323,0060008024,038080087X,0385315546,0385315511,0451408888,0380976188,0451203267,0671042149,0345444884,0684853515,0312979274,0312970609,0449006581,0060580208,0786884029,037325024X,075152526X,0375504397,0375703675,0671042858,3404132998,0671024248,0060562080,0684845067,0375507779,1854108999,0312984197,0312975597,8401491029,0671045857,0446610518,3550071434,3404130081,0449205436,0375503315,0743436210,0451188764,0743244850,0452278902,156838341X,1400050596,0767913744,0711969124,0375757597,0671041789,0312290624,0451176464,0451166582,0743211375,0743417593,0060512377,0609608738,1569802068,0553803077,0140243887,0787104876,0451177096,0345441036,1885840047,0743448677,2277301043,0711930007,0743244370,0451190556,0833510266,0385507755,1892941589,044661050X,0743202988,0312979339,0345434137,0786013621,0393050297,0609810405,0425104338,0451186362,0871138190,0743525868,3453048547,0451190572,0451167538,0330487949,2290316024,0671017063,3453162935,0373711077,1894869613,0306810123,0887621023,3548254152,0451161351,0743466519,0595222560,0373250614,8478082344,0671024256,0804120005,0425190102,0743439740,0786016949,0684853507,158898608X,3453160819,0451190521,0060392584,0451170385,006051261X,0451193881,0312423799,0671046160,0689817851,0446607320,068986020X,345309994X,3548252729,0743202961,0060188650,0679463062,1591822157,0446390577,0451197127,0824521056,0753700891,0670846503,0553574353,0684853523,0061014788,0373250363,0451169514,0451160444,0060595620
1211,2070517845,2258036968,0385125038,3453217314,2070756319,2070374556,0375703829,2253140872,3442447488,2290315419,0345404475,3423092653,2264009322,2070407756,0679740678,1843910101,2742738150,3518394916,2841139905,0441518095,8478886508,2070416801,2070408507,222613459X,1860462588,2290321028,2253144452,0141302712,0880291230,2070334643,2804605876,2290311243,0679736654,848310766X,2246616115,1930652348,2253006696,0375708316,2253043133,0440414857,1840221275,2226120416,8433920235,2844120644,2070410994,0440416612,2867446821,2070361039,067974066X,2070362841,2020302063,2253004685,0141310340,2070388905,0141304707,2277219711,2070364852,2253063339,015650300X,0141311398,2070370003,0553150510,0141301147,2020395886,2253006327,2707139661,0689831935,1573929387,2253152072,2070409848,2253005258,0679734465,0375803483,2266125354,0140440453,2266122355,2226135022,1930652887,2253150185,2253150711,0385722206,225303598X,0140320431,2070417611,2842193849,1930652046,0140158073,0141301058,2213601879,2253005495,0375421874,0345350472,0613371895,1404333045,2213615454,2226094458,2277223638,2080702424,055315186X,037570440X,0345301293,2070361195,0425062767,0679736646,0946626820,0967240131,207033015X,2277301000,2080704796,0156013924,0375725849,843396951X,2080704001,207042670X,2020508923,226612160X,2253140503,2253140708,3442726328,221103778X,2253004243,2070360091,2020385805,1564781623,0375405372,2253028274,0375400117,2253137243,2884454675,2081646161,2253037419,2070754790,2253072079,2266099558,2841564339,8495501198,2020067447,2266115413,2246592917,2070404021,2081622149,2253014931,2070385779,2290311294,2266062336,2264027312,2290308153,2277221678,2253152846,2742718737
1435,0380010038,038531387X,006101351X,0060927240,0394548108,0027701301,0385720939,014010268X,039304016X,0934770492,0394574745,3596214629,0689826990,0965063348,8472230082,0689825234,0345340833,0375401628,0590441124,0380721406,1558216847,0786861355,0152025677,078670621X,0140386351,059043893X,1887649042,038000321X,0812571940,0684822776,0151008116,0670891568,0452283728,1562010913,0679457526,067943335X,0156027321,1575665530,0141001844,0440227194,0786014091,055323224X,0679434550,080502669X,031229137X,0385488181,0156030209,0967197902,0312965338,1573226521,0679760849,0743262174,038039586X,059098182X,0553257382,0486275566,0451198808,0761119396,0679755276,0385492081,0385265565,015205720X,2211066623,0440917409,0330247654,0553280414,0679734775,0140183574,0684833662,0888620985,039575514X,044970436X,0020532105,037541309X,0395083567,0440237084,0865472084,0064405737,0758202555,0385265263,0870135627,0553297171,0893753440,0140350764,038532586X,0671209019,1573226122,0553211854,0140255087,0786812087,0064470482,1573220485,0933944047,0373168748,0448110008,1841952974,0440439884,0449912639,0060170786,0807127914,067172827X,0449242005,0590422677,0679740198,0933377290,0932379982,0684865459,8423974006,0771042078,0061014591,0385484100,0374523444,0553471287,1559029838,0020518803,0140186484,0060928778,0140133488,0140348107,0880013516,0679455612,055321005X,0375700145,0679738126,0345346491,0590897985,0385486804,0027594556,1585743119,0553263218,0679734570,0590503235,0060129484,0141312424,0452268060,0826308791,0374518173,0440224624,0810200627,0451527038,0932379516,0940322153,0590408011,0452282195,0824811720,067972902X,006013268X,0451523903,0064407713,0679728759
1548,0553234595,0553118358,0553258524,0553141279,0553142046,0689860064,0345339495,0345341678,0345253736,0345388216,0345340965,0553238159,0312931735,0345388232,0345368940,0345368991,0345314484,0812510992,0345368959,0345313364,0345335082,0345327861,0345284267,0345340248,0812585658,0345298748,034529873X,0345275675,039913817X,0345336038,0345301064,039914501X,0812585623,0345331605,0552101613,0345434676,0345368932,0061057894,0345307763,0061057908,0345305779,0441007201,0345368983,0345362861,006105531X,0708881297,039914062X,0451455789,0345408810,0345316002,0345334310,0345272463,0345244168,0345351878,0345354249,0345344197,034528643X,0399139079,0399136487,0345291794,0152008640,0345381742,0441003389,0441135560,067187599X,0345257448,0898657512,0440918022,0671721291,0061050946,0671698842,0345387791,0345387805,0671720414,0345384911,0671721097,0671876570,0441006256,0380391236,0439163099,0440999197,039483609X,0679820213,0440917190,0590897985,0553213172,0689311230,0064470679,0671876775,0385293054,0440972329,0688025935,0374416842,0446903523,0843944765,055323370X,0590467123,0590471570,037347170X,0374519129,0812571940,0440484839,0786002387,067988288X,0374333858,0441004997,0440911710,0880103841,0452271657,0061063959,0385293941,044096895X,0553233718,0553241583,014030892X,0553259016,0440407028,0345317718,0886775493,1565049314,0553373064,0449701840,0440935741,055323966X,0452284775,0553213156,034526066X,0590337483,0441328091,0345347536,0451457307,0446326798,0440957761,0380698919,0679801138,0590554093,014130636X,0060971479,0440435749,1562826719,0440403332,0441003583,0440984696,0553213180,0449700712,0061092975,0446673021,0812534840,0452272734,0345315642
1585,0553089218,0553275100,0345458842,034541389X,0679459618,0553089226,0679459596,0553572326,0345458834,0679459626,0345413873,0553569635,055357230X,0553572202,055357227X,0345460707,0345452534,0553563521,0345452593,055329170X,067945960X,0345413881,0553569619,0553053701,0553568701,0345452577,0451206002,340412278X,0451178017,0553285920,0345452550,0345466624,0345452569,0385415788,0345460693,0688156134,0380732661,0380726254,0446531316,0385491069,1582340765,0380730820,0688156142,0553377914,0449213773,0553377922,0449213730,0380817691,0385260075,0670841838,0688143695,0449213765,0385491085,0385491107,0553377892,0385491115,0385491077,0380732688,0449148408,0446611476,0446314986,0060929596,0671459716,0312969252,0964374099,0140148620,0316284955,0805029214,0688105548,0380730847,0060958340,0553569058,0525936076,0860680649,0060952970,0385491026,0375503854,1899571078,0060168161,0385491042,0472095978,0449214176,0679762051,0064472531,0375757597,0802130836,0449912639,157322068X,0395944023,0553377930,0385491034,087113652X,0786015233,0671455338,0553560468,0684829924,0345469550,0140263942,0345413938,0140255842,0393323544,0743400828,0679757015,0385260083,0201488329,0385484011,0894808850,0030632536,0099366517,0385720939,0395689880,0140088946,0805061835,0345440137,0385491050,0316569321,1852424052,0671665731,1594140812,039568093X,0060957409,0805063218,0802136648,0140243887,0747246467,067974567X,038080896X,0312981252,0446359408,0385490445,0452272319,0446674249,038080087X,0671871501,0679738126,0525939210,0679603301,0679443908,0140266836,0064407446,0932379516,1573229628,0552996181,0553579142,354824369X,0394588207,0395584159,1860492592,0919964834,1573227528
1674,0060928360,0061099570,0142437093,0060972459,0066209757,0816734801,0802115810,0879239824,080502607X,0871138018,0802138004,0060976241,0941831620,0425149625,0394740181,0312865104,038514248X,1880032236,0812516206,038549727X,0684863324,1859846815,1862050767,0812551583,0812534085,0312863934,0812516214,014230218X,0934971196,0385482388,0066209773,0312875681,0812538986,0812565495,0312890044,0805000585,039592720X,0060975288,0553347233,087113652X,0140086838,0688004717,0312873972,0689121016,3453160479,0679434550,1852303832,0385496753,1878685422,0446387878,0066212537,0140054537,0375420673,0140141472,0385491042,1852423250,0385418965,0679738568,0385483619,0713726660,0449214176,0930588479,0679413383,0312421850,0802114369,1572151951,0373765096,0393700194,0395711797,0553371010,1931520003,0912365579,0553560468,081603494X,038548237X,3829029853,0312241224,0742628191,0553370227,0030226864,0451525426,0060973897,0385497296,0451168364,0679445978,0713727004,039592684X,0609806564,0671459716,0451522796,156971620X,0385489587,0812519566,1573441155,0826304362,0821223410,0805022961,0312867034,0803287100,0385420137,0385335083,1885865171,0679415874,0688143636,0295979445,0393309657,0553377930,0374517886,0806118881,9971640147,0452271045,0395593530,0871137119,1573225665,0140442898,0385491115,0060975849,0671646575,0375709118,0140278915,038549730X,0312198841,0140108599,0374339716,0062508482,0395544092,0803706200,1853262099,0140195459,0446691364,0452282691,0874834473,0968636314,1931520011,155199030X,0671793888,0380760142,0385231555,0520083040,185326606X,0486270696,0060806419,0553377914,0395875145,006000438X,0929587227,039302749X,0679457313,0140157379,0140178732
1733,0373272413,0373225202,0373076312,0373764952,051511779X,1551667401,1551664879,1551668440,0553801163,1551669390,0373245556,0515130389,0373709080,0553802747,0373226799,0373079133,155166416X,0553265741,0373711239,051512317X,0425193047,0061083917,0373270976,0515124214,0399145923,0553526375,0373224133,0373613717,0515114006,039914059X,0553294903,0373484100,0373244800,0821762982,0399141227,0373218192,006621341X,0373483880,0515127833,0553290789,0515124893,0399143882,0373834608,0373764111,0515120618,0373484224,1551660504,0373484232,1551666006,0373227043,0515114693,0373227450,0373218540,0373169493,0373195249,0373765649,0373239963,0373226128,0373245130,0553285785,0373484909,0553110942,0373225822,0843950307,0373227655,0553278592,037322608X,039914627X,0373226055,0373254571,1551660598,0553295977,0515116068,0399151060,1552041808,0373243790,0373710879,037348397X,0373226306,0061092819,0373226993,0373226519,0373226012,0373226152,0399143874,0515122734,0373224672,0373483899,0373484887,0451406974,0373273037,0425177378,0373078099,0373226160,0515116750,0515133973,037312144X,0373226756,0373484445,0373118880,0373259735,0373226071,0373226098,0515120006,0373833660,0373483554,0061092827,0373832524,0373218486,0425178579,0671036505,1551669587,0373226330,0515119652,0373484003,0373272901,0373218117,0373613733,0373092350,0373484895,0515118559,1551669374,0821776037,0373169477,0373088183,0684845768,0515121843,155166903X,156054175X,0373073739,0373162111,0373484305,0515133868,1551665182,0821764020,037361375X,0373835760,0399144706,0373613725,0671016652,0373075294,0373271875,0380767619,0515128546,0312963548,0515128554,0373245491,0373510276,0345456939,1551665956
